👉扫码添加售后微信👈,#genre#
广东卫视,http://hbyxmlg.picp.io:8088/tsfile/live/0125_1.m3u8
广西卫视,http://hbyxmlg.picp.io:8088/tsfile/live/0113_1.m3u8
吉林卫视,http://hbyxmlg.picp.io:8088/tsfile/live/0116_1.m3u8
陕西卫视,http://hbyxmlg.picp.io:8088/tsfile/live/0136_1.m3u8
山西卫视,http://hbyxmlg.picp.io:8088/tsfile/live/0118_1.m3u8
内蒙古卫视,http://hbyxmlg.picp.io:8088/tsfile/live/0109_1.m3u8
青海卫视,http://hbyxmlg.picp.io:8088/tsfile/live/0140_1.m3u8
宁夏卫视,http://hbyxmlg.picp.io:8088/tsfile/live/0112_1.m3u8
西藏卫视,http://hbyxmlg.picp.io:8088/tsfile/live/0111_1.m3u8
新疆卫视,http://hbyxmlg.picp.io:8088/tsfile/live/0110_1.m3u8
甘肃卫视,http://hbyxmlg.picp.io:8088/tsfile/live/0141_1.m3u8


🦄电信专线「多线路」,#genre#
👉添加售后唯一微信👈,https://cloud.lxweb.cn/f/W6OOfB/WXSP.mp4
👉获取最新链接👈,https://cloud.lxweb.cn/f/W6OOfB/WXSP.mp4
👉卡顿请切换其他线路👈,https://cloud.lxweb.cn/f/9qgnS1/4.MOV
👉选择流畅的线路观看👈,https://cloud.lxweb.cn/f/9qgnS1/4.MOV
CCTV1,http://110.178.52.190:8085/udp/239.1.1.7:8007
CCTV2,http://110.178.52.190:8085/udp/239.1.1.8:8008
CCTV3,http://110.178.52.190:8085/udp/239.1.1.9:8009
CCTV4,http://110.178.52.190:8085/udp/239.1.1.10:8010
CCTV5,http://110.178.52.190:8085/udp/239.1.1.11:8011
CCTV5+,http://110.178.52.190:8085/udp/239.1.1.12:8012
CCTV6,http://110.178.52.190:8085/udp/239.1.1.13:8013
CCTV7,http://110.178.52.190:8085/udp/239.1.1.14:8014
CCTV8,http://110.178.52.190:8085/udp/239.1.1.15:8015
CCTV9,http://110.178.52.190:8085/udp/239.1.1.16:8016
CCTV10,http://110.178.52.190:8085/udp/239.1.1.17:8017
CCTV11,http://110.178.52.190:8085/udp/239.1.1.18:8018
CCTV12,http://110.178.52.190:8085/udp/239.1.1.19:8019
CCTV13,http://110.178.52.190:8085/udp/239.1.1.20:8020
CCTV14,http://110.178.52.190:8085/udp/239.1.1.21:8021
CCTV15,http://110.178.52.190:8085/udp/239.1.1.22:8022
CCTV16,http://110.178.52.190:8085/udp/239.1.1.122:8122
CCTV17,http://110.178.52.190:8085/udp/239.1.1.23:8023

CCTV1,http://125.71.58.134:6066/udp/239.93.0.184:5140
CCTV2,http://125.71.58.134:6066/udp/239.93.1.23:6000
CCTV3,http://125.71.58.134:6066/udp/239.93.1.11:2223
CCTV4,http://125.71.58.134:6066/udp/239.93.1.105:5140
CCTV5,http://125.71.58.134:6066/udp/239.93.42.37:5140
CCTV5+,http://125.71.58.134:6066/udp/239.93.1.36:8004
CCTV6,http://125.71.58.134:6066/udp/239.93.1.13:2226
CCTV7,http://125.71.58.134:6066/udp/239.93.1.67:5140
CCTV8,http://125.71.58.134:6066/udp/239.93.42.39:5140
CCTV9,http://125.71.58.134:6066/udp/239.93.1.24:5140
CCTV10,http://125.71.58.134:6066/udp/239.93.1.28:5140
CCTV11,http://125.71.58.134:6066/udp/239.93.0.102:5140
CCTV12,http://125.71.58.134:6066/udp/239.93.1.30:8124
CCTV13,http://125.71.58.134:6066/udp/239.93.0.66:5140
CCTV14,http://125.71.58.134:6066/udp/239.93.1.29:6000
CCTV15,http://125.71.58.134:6066/udp/239.93.0.103:5140
CCTV17,http://125.71.58.134:6066/udp/239.93.0.92:5140

CCTV1,http://171.221.58.141:4000/udp/239.93.0.184:5140
CCTV2,http://171.221.58.141:4000/udp/239.93.1.23:6000
CCTV3,http://171.221.58.141:4000/udp/239.93.1.11:2223
CCTV4,http://171.221.58.141:4000/udp/239.93.1.105:5140
CCTV5,http://171.221.58.141:4000/udp/239.93.42.37:5140
CCTV5+,http://171.221.58.141:4000/udp/239.93.1.36:8004
CCTV6,http://171.221.58.141:4000/udp/239.93.1.13:2226
CCTV7,http://171.221.58.141:4000/udp/239.93.1.67:5140
CCTV8,http://171.221.58.141:4000/udp/239.93.42.39:5140
CCTV9,http://171.221.58.141:4000/udp/239.93.1.24:5140
CCTV10,http://171.221.58.141:4000/udp/239.93.1.28:5140
CCTV11,http://171.221.58.141:4000/udp/239.93.0.102:5140
CCTV12,http://171.221.58.141:4000/udp/239.93.1.30:8124
CCTV13,http://171.221.58.141:4000/udp/239.93.0.66:5140
CCTV14,http://171.221.58.141:4000/udp/239.93.1.29:6000
CCTV15,http://171.221.58.141:4000/udp/239.93.0.103:5140
CCTV17,http://171.221.58.141:4000/udp/239.93.0.92:5140

CCTV1,http://mail.petzhu.top:7000/rtp/239.254.200.45:8008
CCTV2,http://mail.petzhu.top:7000/rtp/239.254.200.158:6000
CCTV3,http://mail.petzhu.top:7000/rtp/239.254.200.159:6000
CCTV4,http://mail.petzhu.top:7000/rtp/239.254.200.190:6307
CCTV5,http://mail.petzhu.top:7000/rtp/239.254.201.153:7206
CCTV5+,http://mail.petzhu.top:7000/rtp/239.254.200.46:8004
CCTV6,http://mail.petzhu.top:7000/rtp/239.254.201.154:7207
CCTV7,http://mail.petzhu.top:7000/rtp/239.254.200.159:6000
CCTV8,http://mail.petzhu.top:7000/rtp/239.254.201.155:7208
CCTV9,http://mail.petzhu.top:7000/rtp/239.254.200.59:8112
CCTV10,http://mail.petzhu.top:7000/rtp/239.254.200.160:6000
CCTV11,http://mail.petzhu.top:7000/rtp/239.254.201.123:8120
CCTV12,http://mail.petzhu.top:7000/rtp/239.254.200.161:6000
CCTV13,http://mail.petzhu.top:7000/rtp/239.254.200.9:8264
CCTV14,http://mail.petzhu.top:7000/rtp/239.254.200.162:6000
CCTV15,http://mail.petzhu.top:7000/rtp/239.254.201.124:8136
CCTV16[4K],http://mail.petzhu.top:7000/rtp/239.254.201.150:6345
CCTV16,http://mail.petzhu.top:7000/rtp/239.254.201.150:6345
CCTV17,http://mail.petzhu.top:7000/rtp/239.254.201.120:8144

CCTV1,http://58.220.219.14:9901/tsfile/live/0001_1.m3u8
CCTV2,http://58.220.219.14:9901/tsfile/live/0002_1.m3u8
CCTV3,http://58.220.219.14:9901/tsfile/live/0003_1.m3u8
CCTV4,http://58.220.219.14:9901/tsfile/live/0004_1.m3u8
CCTV5,http://58.220.219.14:9901/tsfile/live/0005_1.m3u8
CCTV6,http://58.220.219.14:9901/tsfile/live/0006_1.m3u8
CCTV7,http://58.220.219.14:9901/tsfile/live/0007_1.m3u8
CCTV8,http://58.220.219.14:9901/tsfile/live/0008_1.m3u8
CCTV9,http://58.220.219.14:9901/tsfile/live/0009_1.m3u8
CCTV10,http://58.220.219.14:9901/tsfile/live/0010_1.m3u8
CCTV11,http://58.220.219.14:9901/tsfile/live/0011_1.m3u8
CCTV12,http://58.220.219.14:9901/tsfile/live/0012_1.m3u8
CCTV13,http://58.220.219.14:9901/tsfile/live/0013_1.m3u8
CCTV14,http://58.220.219.14:9901/tsfile/live/0014_1.m3u8
CCTV15,http://58.220.219.14:9901/tsfile/live/0015_1.m3u8

CCTV1,http://61.141.202.118:9901/tsfile/live/0001_1.m3u8
CCTV2,http://61.141.202.118:9901/tsfile/live/0002_1.m3u8
CCTV3,http://61.141.202.118:9901/tsfile/live/0003_2.m3u8
CCTV4,http://61.141.202.118:9901/tsfile/live/0003_1.m3u8
CCTV5,http://61.141.202.118:9901/tsfile/live/0005_1.m3u8
CCTV6,http://61.141.202.118:9901/tsfile/live/0006_1.m3u8
CCTV7,http://61.141.202.118:9901/tsfile/live/0007_1.m3u8
CCTV8,http://61.141.202.118:9901/tsfile/live/0008_1.m3u8
CCTV9,http://61.141.202.118:9901/tsfile/live/0009_1.m3u8
CCTV10,http://61.141.202.118:9901/tsfile/live/0010_1.m3u8
CCTV11,http://61.141.202.118:9901/tsfile/live/0011_1.m3u8
CCTV12,http://61.141.202.118:9901/tsfile/live/0012_1.m3u8
CCTV13,http://61.141.202.118:9901/tsfile/live/0013_1.m3u8
CCTV14,http://61.141.202.118:9901/tsfile/live/0125_1.m3u8
CCTV15,http://61.141.202.118:9901/tsfile/live/0015_1.m3u8

湖南卫视,http://110.178.52.190:8085/udp/239.1.1.28:8028
四川卫视,http://110.178.52.190:8085/udp/239.1.1.29:8029
吉林卫视,http://110.178.52.190:8085/udp/239.1.1.30:8030
东方卫视,http://110.178.52.190:8085/udp/239.1.1.31:8031
湖北卫视,http://110.178.52.190:8085/udp/239.1.1.32:8032
东南卫视,http://110.178.52.190:8085/udp/239.1.1.33:8033
河南卫视,http://110.178.52.190:8085/udp/239.1.1.34:8034
江苏卫视,http://110.178.52.190:8085/udp/239.1.1.35:8035
重庆卫视,http://110.178.52.190:8085/udp/239.1.1.36:8036
黑龙江卫视,http://110.178.52.190:8085/udp/239.1.1.37:8037
浙江卫视,http://110.178.52.190:8085/udp/239.1.1.38:8038
深圳卫视,http://110.178.52.190:8085/udp/239.1.1.39:8039
北京卫视,http://110.178.52.190:8085/udp/239.1.1.41:8041
辽宁卫视,http://110.178.52.190:8085/udp/239.1.1.42:8042
贵州卫视,http://110.178.52.190:8085/udp/239.1.1.43:8043
安徽卫视,http://110.178.52.190:8085/udp/239.1.1.44:8044
大湾区卫视,http://110.178.52.190:8085/udp/239.1.1.69:8069
山东教育,http://110.178.52.190:8085/udp/239.1.1.74:8074
纪实人文,http://110.178.52.190:8085/udp/239.1.1.45:8045
天津卫视,http://110.178.52.190:8085/udp/239.1.1.46:8046
山东卫视,http://110.178.52.190:8085/udp/239.1.1.47:8047
河北卫视,http://110.178.52.190:8085/udp/239.1.1.48:8048
广东卫视,http://110.178.52.190:8085/udp/239.1.1.49:8049
江西卫视,http://110.178.52.190:8085/udp/239.1.1.52:8052
山西卫视,http://110.178.52.190:8085/udp/239.1.1.1:8001

湖南卫视,http://171.221.58.141:4000/udp/239.93.0.88:5140
江苏卫视,http://171.221.58.141:4000/udp/239.93.0.89:5140
浙江卫视,http://171.221.58.141:4000/udp/239.93.0.124:5140
北京卫视,http://171.221.58.141:4000/udp/239.93.0.180:5140
深圳卫视,http://171.221.58.141:4000/udp/239.93.0.182:5140
广东卫视,http://171.221.58.141:4000/udp/239.93.0.181:5140
四川卫视http://171.221.58.141:4000/udp/239.93.0.169:5140
四川卫视http://171.221.58.141:4000/udp/239.93.1.188:5140
天津卫视,http://171.221.58.141:4000/udp/239.93.0.167:5140
山东卫视,http://171.221.58.141:4000/udp/239.93.0.168:5140
四川乡村,http://171.221.58.141:4000/udp/239.93.0.52:5140
康巴卫视,http://171.221.58.141:4000/udp/239.93.0.41:5140
江西卫视,http://171.221.58.141:4000/udp/239.93.0.134:5140
东南卫视,http://171.221.58.141:4000/udp/239.93.0.42:5140
黑龙江卫视,http://171.221.58.141:4000/udp/239.93.0.183:5140
重庆卫视,http://171.221.58.141:4000/udp/239.93.1.107:5140
贵州卫视,http://171.221.58.141:4000/udp/239.93.0.131:5140
湖北卫视,http://171.221.58.141:4000/udp/239.93.0.250:5140
安徽卫视,http://171.221.58.141:4000/udp/239.93.1.106:5140
河北卫视,http://171.221.58.141:4000/udp/239.93.0.132:5140
辽宁卫视,http://171.221.58.141:4000/udp/239.93.1.108:5140
云南卫视,http://171.221.58.141:4000/udp/239.93.1.174:5140
河南卫视,http://171.221.58.141:4000/udp/239.93.42.45:5140
广西卫视,http://171.221.58.141:4000/udp/239.93.42.46:5140
吉林卫视,http://171.221.58.141:4000/udp/239.93.0.248:5140
甘肃卫视,http://171.221.58.141:4000/udp/239.93.0.81:5140

湖南卫视,http://221.237.36.201:8888/udp/239.93.0.88:5140
江苏卫视,http://221.237.36.201:8888/udp/239.93.0.89:5140
浙江卫视,http://221.237.36.201:8888/udp/239.93.0.124:5140
北京卫视,http://221.237.36.201:8888/udp/239.93.0.180:5140
深圳卫视,http://221.237.36.201:8888/udp/239.93.0.182:5140
广东卫视,http://221.237.36.201:8888/udp/239.93.0.181:5140
四川卫视http://221.237.36.201:8888/udp/239.93.0.169:5140
四川卫视http://221.237.36.201:8888/udp/239.93.1.188:5140
天津卫视,http://221.237.36.201:8888/udp/239.93.0.167:5140
山东卫视,http://221.237.36.201:8888/udp/239.93.0.168:5140
四川乡村,http://221.237.36.201:8888/udp/239.93.0.52:5140
康巴卫视,http://221.237.36.201:8888/udp/239.93.0.41:5140
江西卫视,http://221.237.36.201:8888/udp/239.93.0.134:5140
东南卫视,http://221.237.36.201:8888/udp/239.93.0.42:5140
黑龙江卫视,http://221.237.36.201:8888/udp/239.93.0.183:5140
重庆卫视,http://221.237.36.201:8888/udp/239.93.1.107:5140
贵州卫视,http://221.237.36.201:8888/udp/239.93.0.131:5140
湖北卫视,http://221.237.36.201:8888/udp/239.93.0.250:5140
安徽卫视,http://221.237.36.201:8888/udp/239.93.1.106:5140
河北卫视,http://221.237.36.201:8888/udp/239.93.0.132:5140
辽宁卫视,http://221.237.36.201:8888/udp/239.93.1.108:5140
云南卫视,http://221.237.36.201:8888/udp/239.93.1.174:5140
河南卫视,http://221.237.36.201:8888/udp/239.93.42.45:5140
广西卫视,http://221.237.36.201:8888/udp/239.93.42.46:5140
吉林卫视,http://221.237.36.201:8888/udp/239.93.0.248:5140
甘肃卫视,http://221.237.36.201:8888/udp/239.93.0.81:5140


湖南卫视,http://mail.petzhu.top:7000/rtp/239.254.200.48:8012
浙江卫视,http://mail.petzhu.top:7000/rtp/239.254.200.53:8036
江苏卫视,http://mail.petzhu.top:7000/rtp/239.254.200.51:8028
安徽卫视,http://mail.petzhu.top:7000/rtp/239.254.200.163:6000
东南卫视,http://mail.petzhu.top:7000/rtp/239.254.201.13:6291
北京卫视,http://mail.petzhu.top:7000/rtp/239.254.200.47:8024
天津卫视,http://mail.petzhu.top:7000/rtp/239.254.200.54:1234
辽宁卫视,http://mail.petzhu.top:7000/rtp/239.254.200.57:8056
山东卫视,http://mail.petzhu.top:7000/rtp/239.254.200.55:8052
云南卫视,http://mail.petzhu.top:7000/rtp/239.254.200.68:8108
河南卫视,http://mail.petzhu.top:7000/rtp/239.254.201.16:7174
黑龙江卫视,http://mail.petzhu.top:7000/rtp/239.254.200.49:8016
四川卫视,http://mail.petzhu.top:7000/rtp/239.254.200.202:6325
江西卫视,http://mail.petzhu.top:7000/rtp/239.254.201.12:6290
贵州卫视,http://mail.petzhu.top:7000/rtp/239.254.201.20:6315
深圳卫视,http://mail.petzhu.top:7000/rtp/239.254.200.50:8020
湖北卫视,http://mail.petzhu.top:7000/rtp/239.254.200.164:6000
东方卫视,http://mail.petzhu.top:7000/rtp/239.254.200.52:8032
重庆卫视,http://mail.petzhu.top:7000/rtp/239.254.200.203:6323
山西卫视,http://mail.petzhu.top:7000/rtp/239.254.200.83:8172
广东卫视,http://mail.petzhu.top:7000/rtp/239.254.200.56:8048
广西卫视,http://mail.petzhu.top:7000/rtp/239.254.200.80:8300
吉林卫视,http://mail.petzhu.top:7000/rtp/239.254.201.15:6339
陕西卫视,http://mail.petzhu.top:7000/rtp/239.254.200.82:8140
内蒙古卫视,http://mail.petzhu.top:7000/rtp/239.254.200.84:8176
青海卫视,http://mail.petzhu.top:7000/rtp/239.254.200.85:8184
海南卫视,http://mail.petzhu.top:7000/rtp/239.254.201.125:6288
宁夏卫视,http://mail.petzhu.top:7000/rtp/239.254.200.87:8124
西藏卫视,http://mail.petzhu.top:7000/rtp/239.254.200.88:8164
新疆卫视,http://mail.petzhu.top:7000/rtp/239.254.200.89:8160
甘肃卫视,http://mail.petzhu.top:7000/rtp/239.254.200.90:8188

江苏卫视,http://58.220.219.14:9901/tsfile/live/0127_1.m3u8
湖南卫视,http://58.220.219.14:9901/tsfile/live/0128_1.m3u8
东方卫视,http://58.220.219.14:9901/tsfile/live/0107_1.m3u8
北京卫视,http://58.220.219.14:9901/tsfile/live/0122_1.m3u8
浙江卫视,http://58.220.219.14:9901/tsfile/live/0124_1.m3u8
山东卫视,http://58.220.219.14:9901/tsfile/live/0131_1.m3u8
广东卫视,http://58.220.219.14:9901/tsfile/live/0125_1.m3u8
辽宁卫视,http://58.220.219.14:9901/tsfile/live/0121_1.m3u8
安徽卫视,http://58.220.219.14:9901/tsfile/live/0130_1.m3u8
广西卫视,http://58.220.219.14:9901/tsfile/live/0113_1.m3u8
内蒙卫视,http://58.220.219.14:9901/tsfile/live/0114_1.m3u8
重庆卫视,http://58.220.219.14:9901/tsfile/live/0142_1.m3u8
四川卫视,http://58.220.219.14:9901/tsfile/live/0123_1.m3u8
河南卫视,http://58.220.219.14:9901/tsfile/live/0139_1.m3u8
深圳卫视,http://58.220.219.14:9901/tsfile/live/0126_1.m3u8
云南卫视,http://58.220.219.14:9901/tsfile/live/0119_1.m3u8
河北卫视,http://58.220.219.14:9901/tsfile/live/0117_1.m3u8
宁夏卫视,http://58.220.219.14:9901/tsfile/live/0112_1.m3u8
甘肃卫视,http://58.220.219.14:9901/tsfile/live/0141_1.m3u8
东南卫视,http://58.220.219.14:9901/tsfile/live/0137_1.m3u8
天津卫视,http://58.220.219.14:9901/tsfile/live/0135_1.m3u8
江西卫视,http://58.220.219.14:9901/tsfile/live/0138_1.m3u8
湖北卫视,http://58.220.219.14:9901/tsfile/live/0132_1.m3u8
吉林卫视,http://58.220.219.14:9901/tsfile/live/0116_1.m3u8
黑龙江卫视,http://58.220.219.14:9901/tsfile/live/0143_1.m3u8
山西卫视,http://58.220.219.14:9901/tsfile/live/0118_1.m3u8
贵州卫视,http://58.220.219.14:9901/tsfile/live/0120_1.m3u8
海南卫视,http://58.220.219.14:9901/tsfile/live/0120_2.m3u8
江苏城市,http://58.220.219.14:9901/tsfile/live/0120_3.m3u8
江苏综艺,http://58.220.219.14:9901/tsfile/live/0120_4.m3u8
西藏卫视,http://58.220.219.14:9901/tsfile/live/0120_5.m3u8
新疆卫视,http://58.220.219.14:9901/tsfile/live/0120_6.m3u8
陕西卫视,http://58.220.219.14:9901/tsfile/live/0120_7.m3u8


 🦄联通专线「多线路」,#genre#
👉添加售后唯一微信👈,https://cloud.lxweb.cn/f/W6OOfB/WXSP.mp4
👉获取最新链接👈,https://cloud.lxweb.cn/f/W6OOfB/WXSP.mp4
👉卡顿请切换其他线路👈,https://cloud.lxweb.cn/f/9qgnS1/4.MOV
👉选择流畅的线路观看👈,https://cloud.lxweb.cn/f/9qgnS1/4.MOV
CCTV1,http://60.27.20.217:4022/rtp/225.1.1.120:5002
CCTV2,http://60.27.20.217:4022/rtp/225.1.1.133:5002
CCTV3,http://60.27.20.217:4022/rtp/225.1.1.158:5002
CCTV4,http://60.27.20.217:4022/rtp/225.1.1.150:5002
CCTV5,http://60.27.20.217:4022/rtp/225.1.1.160:5002
CCTV5+,http://60.27.20.217:4022/rtp/225.1.1.121:5002
CCTV6,http://60.27.20.217:4022/rtp/225.1.1.195:5002
CCTV7,http://60.27.20.217:4022/rtp/225.1.1.138:5002
CCTV8,http://60.27.20.217:4022/rtp/225.1.1.196:5002
CCTV9,http://60.27.20.217:4022/rtp/225.1.1.119:5002
CCTV10,http://60.27.20.217:4022/rtp/225.1.1.140:5002
CCTV11,http://60.27.20.217:4022/rtp/225.1.2.192:5002
CCTV12,http://60.27.20.217:4022/rtp/225.1.1.142:5002
CCTV13,http://60.27.20.217:4022/rtp/225.1.2.193:5002
CCTV14,http://60.27.20.217:4022/rtp/225.1.1.144:5002
CCTV15,http://60.27.20.217:4022/rtp/225.1.2.194:5002
CCTV16,http://60.27.20.217:4022/rtp/225.1.2.237:5002
CCTV17,http://60.27.20.217:4022/rtp/225.1.2.52:5002

CCTV1http://pwd.unnas.top:4000/rtp/239.253.92.83:8012
CCTV2http://pwd.unnas.top:4000/rtp/239.253.92.190:6065
CCTV3http://pwd.unnas.top:4000/rtp/239.253.92.191:6057
CCTV4http://pwd.unnas.top:4000/rtp/239.253.92.251:6141
CCTV5http://pwd.unnas.top:4000/rtp/239.253.92.181:6046
CCTV5+http://pwd.unnas.top:4000/rtp/239.253.92.82:8013
CCTV6http://pwd.unnas.top:4000/rtp/239.253.92.193:6058
CCTV7http://pwd.unnas.top:4000/rtp/239.253.92.194:6059
CCTV8http://pwd.unnas.top:4000/rtp/239.253.92.195:6060
CCTV9http://pwd.unnas.top:4000/rtp/239.253.92.107:6020
CCTV10http://pwd.unnas.top:4000/rtp/239.253.92.196:6061
CCTV11http://pwd.unnas.top:4000/rtp/239.253.93.153:6321
CCTV12http://pwd.unnas.top:4000/rtp/239.253.92.197:6062
CCTV13http://pwd.unnas.top:4000/rtp/239.253.92.13:8008
CCTV14http://pwd.unnas.top:4000/rtp/239.253.92.198:6063
CCTV15http://pwd.unnas.top:4000/rtp/239.253.93.154:6322
CCTV17http://pwd.unnas.top:4000/rtp/239.253.93.150:6318

CCTV1,http://114.243.108.225:4000/rtp/239.3.1.129:8008
CCTV2,http://114.243.108.225:4000/rtp/239.3.1.60:8084
CCTV3,http://114.243.108.225:4000/rtp/239.3.1.172:8001
CCTV4,http://114.243.108.225:4000/rtp/239.3.1.105:8092
CCTV5,http://114.243.108.225:4000/rtp/239.3.1.173:8001
CCTV5+,http://114.243.108.225:4000/rtp/239.3.1.130:8004
CCTV6,http://114.243.108.225:4000/rtp/239.3.1.174:8001
CCTV7,http://114.243.108.225:4000/rtp/239.3.1.61:8104
CCTV8,http://114.243.108.225:4000/rtp/239.3.1.175:8001
CCTV9,http://114.243.108.225:4000/rtp/239.3.1.62:8112
CCTV10,http://114.243.108.225:4000/rtp/239.3.1.63:8116
CCTV11,http://114.243.108.225:4000/rtp/239.3.1.152:8120
CCTV12,http://114.243.108.225:4000/rtp/239.3.1.64:8124
CCTV13,http://114.243.108.225:4000/rtp/239.3.1.124:8128
CCTV14,http://114.243.108.225:4000/rtp/239.3.1.65:8132
CCTV15,http://114.243.108.225:4000/rtp/239.3.1.153:8136
CCTV16,http://114.243.108.225:4000/rtp/239.3.1.183:8001
CCTV16,http://114.243.108.225:4000/rtp/239.3.1.184:8001
CCTV17,http://114.243.108.225:4000/rtp/239.3.1.151:8144

CCTV1,http://60.223.72.173:8004/rtp/226.0.2.153:9136
CCTV2,http://60.223.72.173:8004/rtp/226.0.2.154:9144
CCTV3,http://60.223.72.173:8004/rtp/226.0.2.208:9576
CCTV4,http://60.223.72.173:8004/rtp/226.0.2.156:9160
CCTV5,http://60.223.72.173:8004/rtp/226.0.2.209:9584
CCTV6,http://60.223.72.173:8004/rtp/226.0.2.210:9592
CCTV7,http://60.223.72.173:8004/rtp/226.0.2.159:9184
CCTV8,http://60.223.72.173:8004/rtp/226.0.2.211:9600
CCTV9,http://60.223.72.173:8004/rtp/226.0.2.161:9200
CCTV10,http://60.223.72.173:8004/rtp/226.0.2.162:9208
CCTV12,http://60.223.72.173:8004/rtp/226.0.2.164:9224
CCTV13,http://60.223.72.173:8004/rtp/226.0.2.165:9232
CCTV14,http://60.223.72.173:8004/rtp/226.0.2.166:9240
CCTV5+,http://60.223.72.173:8004/rtp/226.0.2.168:9256
CCTV16,http://60.223.72.173:8004/rtp/226.0.2.169:9264
CCTV17,http://60.223.72.173:8004/rtp/226.0.2.170:9272

CCTV1,http://1304.hsmedia.top:8080/newlive/live/hls/2/live.m3u8
CCTV2,http://1304.hsmedia.top:8080/newlive/live/hls/3/live.m3u8
CCTV3,http://1304.hsmedia.top:8080/newlive/live/hls/4/live.m3u8
CCTV4,http://1304.hsmedia.top:8080/newlive/live/hls/5/live.m3u8
CCTV5+,http://1304.hsmedia.top:8080/newlive/live/hls/6/live.m3u8
CCTV6,http://1304.hsmedia.top:8080/newlive/live/hls/7/live.m3u8
CCTV7,http://1304.hsmedia.top:8080/newlive/live/hls/8/live.m3u8
CCTV8,http://1304.hsmedia.top:8080/newlive/live/hls/9/live.m3u8
CCTV9,http://1304.hsmedia.top:8080/newlive/live/hls/10/live.m3u8
CCTV10,http://1304.hsmedia.top:8080/newlive/live/hls/11/live.m3u8
CCTV11,http://1304.hsmedia.top:8080/newlive/live/hls/12/live.m3u8
CCTV12,http://1304.hsmedia.top:8080/newlive/live/hls/13/live.m3u8
CCTV13,http://1304.hsmedia.top:8080/newlive/live/hls/14/live.m3u8
CCTV14,http://1304.hsmedia.top:8080/newlive/live/hls/15/live.m3u8
CCTV15,http://1304.hsmedia.top:8080/newlive/live/hls/16/live.m3u8
CCTV16,http://1304.hsmedia.top:8080/newlive/live/hls/17/live.m3u8
CCTV17,http://1304.hsmedia.top:8080/newlive/live/hls/18/live.m3u8

CCTV1,http://111.160.17.2:59901/tsfile/live/0001_1.m3u8
CCTV2,http://111.160.17.2:59901/tsfile/live/0002_1.m3u8
CCTV3,http://111.160.17.2:59901/tsfile/live/0003_1.m3u8
CCTV4,http://111.160.17.2:59901/tsfile/live/1000_1.m3u8
CCTV5,http://111.160.17.2:59901/tsfile/live/1002_1.m3u8
CCTV5+,http://111.160.17.2:59901/tsfile/live/0016_1.m3u8
CCTV6,http://111.160.17.2:59901/tsfile/live/0006_1.m3u8
CCTV7,http://111.160.17.2:59901/tsfile/live/0007_1.m3u8
CCTV8,http://111.160.17.2:59901/tsfile/live/0008_1.m3u8
CCTV9,http://111.160.17.2:59901/tsfile/live/0009_1.m3u8
CCTV10,http://111.160.17.2:59901/tsfile/live/0010_1.m3u8
CCTV11,http://111.160.17.2:59901/tsfile/live/0011_1.m3u8
CCTV12,http://111.160.17.2:59901/tsfile/live/0012_1.m3u8
CCTV13,http://111.160.17.2:59901/tsfile/live/0013_1.m3u8
CCTV14,http://111.160.17.2:59901/tsfile/live/0014_1.m3u8
CCTV15,http://111.160.17.2:59901/tsfile/live/0015_1.m3u8
CCTV17,http://111.160.17.2:59901/tsfile/live/0019_1.m3u8

湖南卫视,http://60.27.20.217:4022/rtp/225.1.1.114:5002
江苏卫视,http://60.27.20.217:4022/rtp/225.1.1.126:5002
浙江卫视,http://60.27.20.217:4022/rtp/225.1.1.112:5002
东方卫视,http://60.27.20.217:4022/rtp/225.1.2.31:5002
安徽卫视,http://60.27.20.217:4022/rtp/225.1.1.127:5002
北京卫视,http://60.27.20.217:4022/rtp/225.1.1.113:5002
辽宁卫视,http://60.27.20.217:4022/rtp/225.1.1.154:5002
吉林卫视,http://60.27.20.217:4022/rtp/225.1.2.26:5002
黑龙江卫视,http://60.27.20.217:4022/rtp/225.1.1.115:5002
广东卫视,http://60.27.20.217:4022/rtp/225.1.1.116:5002
